country_id,year,200101,200144,200151,200343,200345,DT.TDS.DECT.GN.ZS,NY.GDP.DEFL.ZS,NY.GDP.MKTP.CD,NY.GDP.MKTP.CN,NY.GDP.MKTP.KD,NY.GDP.MKTP.KD.ZG,NY.GDP.MKTP.KN,NY.GDP.MKTP.PP.CD,NY.GDP.MKTP.PP.KD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CN,NY.GDP.PCAP.PP.CD,NY.GDP.PCAP.PP.KD,NY.GNP.MKTP.CN,NY.GNP.PCAP.CD,NY.GNP.PCAP.CN,NY.GNP.PCAP.PP.CD,PA.NUS.ATLS,PA.NUS.FCRF,PA.NUS.PPP,PA.NUS.PPPC.RF,PA.NUS.PRVT.PP,SH.DYN.AIDS.ZS,SP.DYN.IMRT.IN,SP.DYN.LE00.IN,SP.DYN.TFRT.IN,SP.POP.GROW,SP.RUR.TOTL.ZS,XTGOV.IMF,NY.GDP.DEFL.ZS_growth,NY.GDP.MKTP.CD_growth,NY.GDP.MKTP.CN_growth,NY.GDP.MKTP.KD_growth,NY.GDP.MKTP.KD.ZG_growth,NY.GDP.MKTP.KN_growth,NY.GDP.MKTP.PP.CD_growth,NY.GDP.MKTP.PP.KD_growth,NY.GDP.PCAP.CD_growth,NY.GDP.PCAP.CN_growth,NY.GDP.PCAP.PP.CD_growth,NY.GDP.PCAP.PP.KD_growth,time_period
LKA,1973,13303.586885235007,2564.3446996468624,565.9507063607805,5163.581975070144,4861.6683669223885,3.0133646930391373,1.275772638743269,2880098104.4379835,18209436152.243523,10586725627.32173,7.118471514689471,1451657895140.6597,126424797089.68549,150411897986.2074,215.56576333426693,1410.118837472743,6436.62608942414,7659.348641597157,16513764370.223873,209.2763013317884,1295.147131205899,6292.106459102287,6.373136025654251,6.3832191454130935,26.78211862596821,0.27427016275362165,28.405510710119156,0.10176455238527929,52.2672964987601,66.10351282110007,4.023070928552004,1.9735493828458688,81.70180452333717,711788272063.4994,12.88878204320916,12.644145522483711,20.612221306856938,6.976980512218474,-1846.174583711237,6.9956173099592,0.0,0.0,10.564315419040918,18.701180802665455,0.0,0.0,1973-Q2
LKA,1973,12811.22464812999,2608.17422664984,543.8595238814858,5181.7427774823955,4902.078388897392,3.05391331182675,1.2558188816514597,2925932468.155059,18450240568.218033,10477810595.646374,6.936211915047562,1427400065494.0417,126569186826.05513,151554155997.6773,215.60967722338054,1404.8247674223655,6303.971265992558,7705.791054183253,16675710006.788382,206.5828093262034,1280.9912110305563,6310.728007075376,6.318118864313426,6.354733584938159,27.188087753258458,0.27478577706794083,29.290410668662517,0.09810419258164721,51.68912779935791,65.83600295533628,4.03872298701518,1.9568298281068484,83.67614588430222,710441189832.3735,12.988387623533367,12.816307742319406,20.681040855097176,7.135617435011576,-1830.6517801102048,7.051264196662942,0.0,0.0,10.502159820283394,18.123837749301146,0.0,0.0,1973-Q3
LKA,1973,12952.02051868754,2591.413971640199,545.6376661929818,5045.929298087359,4746.264829322138,3.0806903431875967,1.2629013525227142,2872985486.0508614,18373785225.254833,10695463348.593761,7.139748749258213,1420610198666.8723,128077808814.9636,152000816177.24734,214.604826330788,1374.9147879917575,6287.044526255477,7651.85868553911,16722757496.042944,209.52004404639325,1260.2388881428392,6317.11651224421,6.390681510606175,6.388039487175489,27.305644872202667,0.2708485337972415,29.297043865624765,0.10024934932304107,51.66509290782391,65.16836926133584,4.06104187353452,1.9204747886565359,82.96000984704752,720269937732.8087,12.66948395646069,12.846631240426467,21.05100584915048,6.924791700127647,-1792.7960088042507,7.038219504522363,0.0,0.0,10.252810455132607,18.504154797044073,0.0,0.0,1973-Q4
LKA,1974,13174.65122838931,2615.8407394982814,566.3892500923646,5192.24684286933,4952.014829352706,3.0426861282426447,1.6045373855246379,3585940060.304365,23959181416.480602,11014408460.113554,3.8172678354243343,1520652131030.457,124984570707.93748,150573713558.56192,271.00550281296483,1774.2553895872873,6493.8921506844345,7737.824977967949,21261808689.814487,248.33899811129317,1576.5054720785547,6345.92050986281,6.67278992616563,6.780064926323125,27.80351833132795,0.27469338561416434,29.292831331379425,0.09823449155481326,50.94694911203598,65.5438837092705,3.8475293538045103,1.8511863788523601,81.6226110266607,708771273658.5076,24.54253433216133,24.567365031344355,29.117811667849733,3.8025121281509735,-45.5474992874336,3.7992249162129395,0.0,0.0,21.98269239166343,26.548417907218845,0.0,0.0,1974-Q1
LKA,1974,13525.720024859755,2596.041528479628,577.6342229700056,5227.595357644428,4865.631006654199,3.0294808549100263,1.613579818695366,3573186741.257029,23858816838.976604,11200082644.21733,3.85041186548891,1474500901893.804,125991650417.67511,153961706442.40552,262.2898396937017,1801.7259148788007,6402.064459934444,7571.000743399992,21237351899.080467,253.9445147139267,1578.7064778857762,6434.935694745164,6.565585642835555,6.61861076987243,27.78395648196611,0.27399564830098677,28.940878584009255,0.10053062789370576,50.26422746848206,67.11271941193088,3.8534767410575497,1.902700056563034,83.15983982709227,705272923738.0944,24.14348120899749,23.99729194849432,28.945424008947125,3.8179621581628322,-45.77976815929249,3.8305131577468843,0.0,0.0,21.660985858138996,26.78183331437666,0.0,0.0,1974-Q2
LKA,1974,13154.567296326537,2642.9071188534595,565.4463005133365,5229.663659497347,4913.708629376408,2.9764678036188914,1.56495107149776,3549336951.8747873,23538485631.4215,11066359002.837017,3.8742328509211306,1465225394336.4707,126237246567.10582,152402563764.75412,264.9844833152462,1802.983602185831,6322.547251956096,7666.158935432513,21673205909.45707,245.60738487460114,1632.5771202588446,6375.676881627382,6.69507947145603,6.554423932533891,26.82381225256132,0.2769880862685867,29.362548050663943,0.10060825142071071,49.91265675853161,66.57320928807569,3.8182658223983164,1.890398304878666,83.45652463474879,708532478093.6211,24.495999685088087,24.733711650806754,29.124136105579616,3.9195851860466617,-46.20389934873819,3.8394521272760556,0.0,0.0,21.739357078678246,27.02001901138342,0.0,0.0,1974-Q3
LKA,1974,13093.950173543766,2673.433529658356,573.9653887491938,5037.290589396948,4950.919703796678,3.0466818723123423,1.5638993286938236,3504698038.156637,24113971282.105732,11023186018.112083,3.807568391426584,1505252166459.5186,129860348048.85495,148597823215.47784,261.7626203517401,1759.9374161094854,6302.099233455508,7692.4034730007015,21472829237.494225,245.42528835584494,1615.0290396072066,6457.652665008133,6.652972079941567,6.700012968707476,26.773534743393864,0.26953325148520024,28.502945860362445,0.10163913370118301,50.09461656059548,64.78214532446971,3.8157686810579556,1.874363274070103,83.14172391196804,721530401146.4592,24.414600250277083,24.272025915815874,29.269948793199312,3.911538437451864,-44.94262068647574,3.8172777724940636,0.0,0.0,21.638084859893368,26.444622322485444,0.0,0.0,1974-Q4
LKA,1975,13627.459606690334,2658.537765471462,584.786202516065,5111.584131677181,5130.555376366364,4.931583664806119,1.6675551488683644,3793762956.578475,26658781385.57087,11752050495.027153,6.08906794835063,1598959967057.9033,126713189855.46028,148809815721.88663,274.80879400257464,1919.2021892591629,6501.909299160306,7628.632624797403,23698896118.50782,277.34946409227655,1703.333199246156,6435.584264671886,7.1259374550931955,7.010527850375642,26.893324135766292,0.27534574706420734,28.527608609707865,0.0995382212870818,49.039475463406056,65.5565637142116,3.8380839447362094,1.8146253457659662,81.77655089224625,703967288602.1318,5.323689792244668,6.17550260063603,11.617848014025007,6.041064552867094,58.9363873453362,6.030355980263663,0.0,0.0,4.125349405999667,9.61005921429736,0.0,0.0,1975-Q1
LKA,1975,13451.316887537881,2675.6550539940786,605.1197593211338,5206.744421447258,5046.41983246769,5.046680281018191,1.6898095100025026,3774690602.4350786,26796805463.005123,11559778659.467173,6.211202130503791,1553792195049.682,125519254639.05122,151987015649.8339,276.05138871780946,1913.1864099306306,6292.145916419113,7719.706757526991,23742591832.48968,278.7977528194755,1744.5385265478321,6249.869493650302,7.046733595461346,6.936356201735738,27.475993021151908,0.2771077715040884,28.95061453957839,0.09921963321471212,49.874873138162094,65.13367277331415,3.786835845901775,1.7774233463921274,81.86165093826753,704131638626.8453,5.245384433703774,6.061564650600259,11.745822421828318,6.051472307782092,60.173488343040084,6.1010849696134475,0.0,0.0,4.162427189056918,9.827916944757607,0.0,0.0,1975-Q2
LKA,1975,13738.02876328625,2661.5255455981405,600.4567677251478,5105.211823612161,5097.05964177439,5.091684665398514,1.6508853006672615,3865985543.1426854,26846755603.900513,11839853750.79197,6.220762412901246,1584154708039.7104,127974434080.9243,151273686613.96262,276.51239174067945,1943.1960018581522,6286.220524207805,7716.36748723024,23711178769.7351,280.7387958245485,1724.475915440776,6325.187205159664,7.023428236930533,7.123065088796014,27.226690694542555,0.278607651381694,28.801716360674945,0.09805092889469924,49.34070965532488,65.74265453432331,3.7904900612448316,1.8366952179460085,81.31808632695457,710973175866.3392,5.356692555103739,6.181842239535785,11.78356194975614,6.199848323712744,60.236716497418946,6.121702167239917,0.0,0.0,4.21214379707988,9.997013989713096,0.0,0.0,1975-Q3
LKA,1975,13735.826744714741,2656.452609608057,596.8821046585999,5056.672631408985,5067.415183439919,4.925405453530237,1.68593110230928,3778194043.4507384,26560135952.97674,11462370943.18547,6.140953249613251,1554834579900.628,129684154211.69284,150859851070.44955,272.53202109104933,1929.3647060110234,6507.331073814774,7727.673972859172,23876376753.538456,276.3335453395484,1749.3389348375017,6389.228255272354,7.063351492554823,7.0671911582333005,27.232863306012753,0.27234464552133825,29.069960532329407,0.09824380791216086,48.56624574544034,66.20864387911662,3.756255460440032,1.834360163994969,81.54283176233446,721237220496.7861,5.246854359903681,6.0149411483095925,11.863847768228299,6.0908646074322865,58.72507323235005,6.212304894267682,0.0,0.0,4.116463618297994,9.93245442096633,0.0,0.0,1975-Q4
LKA,1976,13694.880169039237,2796.525092404973,627.4959617821048,5111.332613103411,5187.154968188332,5.248055585732407,1.873688531536249,3634071630.504323,29823230489.079243,12223345618.810804,3.35271050883523,1645556822608.9436,125185208991.58725,148460788981.56497,258.1615384234951,2130.153109074751,6432.872313785558,7532.3419322068,25863209379.299847,255.8629013932016,1842.267029758775,6301.419139755444,8.542474884188552,8.573698858379837,26.929179307516716,0.27270238123241725,28.317803404068776,0.10133946268766446,46.89944852664697,67.53338577191406,3.7937361040699153,1.8147693480431588,81.56729636211644,711089268537.8113,10.012422687082626,-5.303256221636898,13.55752467441811,3.279920467447004,-45.2554537275059,3.3434831447852624,0.0,0.0,-7.014619519946629,11.561571780198268,0.0,0.0,1976-Q1
LKA,1976,13818.576314339914,2811.938870450023,625.0137515503269,5228.994854226909,5104.8658433866385,5.243461831782512,1.8110302052087568,3618396451.6783924,30318928189.491035,12185139370.830292,3.3056803717806913,1616760209151.0332,128006971963.42078,152709424084.62753,258.1171087290491,2141.147963926062,6428.929838826704,7659.784825524283,25881209514.784237,259.8936628022122,1874.8117725090642,6394.715510668543,8.485126771945376,8.26161565419498,27.51897720770016,0.27097293650388943,28.535599306170663,0.10069666033602612,46.50788452756845,67.06707161221564,3.6987240936127392,1.7814613799886,83.16641824709642,703915582896.1439,10.145574740359525,-5.346623429462849,13.449118957535406,3.3643717009825798,-44.72685217665324,3.3888302213269355,0.0,0.0,-6.9429414180733735,11.562212498931572,0.0,0.0,1976-Q2
LKA,1976,13919.683259239531,2739.400480769109,622.5297392119317,5235.303524088366,5287.25284958901,5.1579856001744036,1.8456206563481403,3534564533.012874,30243579264.70476,12020192533.245483,3.3543439767484635,1630004182180.4324,125738962901.91913,149307470993.93298,253.8823682338536,2197.3724131224944,6286.602724812878,7656.468903802254,25296954133.203568,255.91121543645494,1856.2450577517786,6381.752062510197,8.262269582366235,8.41844372094427,26.794370060382683,0.27335527399673487,28.52579311995016,0.10145148642165527,47.828366856886376,67.3349974529252,3.709200723019549,1.761092845250604,82.04872234401118,714983861086.9708,10.080362283662954,-5.329928371580671,13.500427995676919,3.3832171152019774,-44.96294399755101,3.294160682502169,0.0,0.0,-6.8486763674933515,11.394308238414144,0.0,0.0,1976-Q3
LKA,1976,13537.855062119974,2792.9828231958863,611.3970267448649,5268.974676080166,5138.376231496503,5.196812007028585,1.8693389316128708,3568571942.443367,30478414468.479362,11837365757.951967,3.3492835975759974,1638748866856.7678,125250987280.87,153846747430.18634,261.5446236786703,2175.111956325288,6346.337018346359,7482.940245515459,25851271557.49355,263.54787267017394,1883.4964753617478,6397.544835036534,8.418309443835573,8.298087799987755,26.955873564604,0.27861484735828157,29.3313802182278,0.09891718179146805,47.84159606856448,66.27764110412565,3.6753037819096037,1.8180949929605814,80.8912814903313,726086817892.8057,10.016461666392576,-5.201493228095382,13.879332384731768,3.3047811474961777,-45.846400030694014,3.39505186784443,0.0,0.0,-6.904897455960051,11.553035699020182,0.0,0.0,1976-Q4
LKA,1977,13911.327745719884,2864.5659628231356,627.1659172259807,5178.732065423661,5339.151608946556,4.769242665963634,2.144002392330684,4137656410.84219,36557603104.090576,12417023329.049196,5.015473103132753,1709869658148.642,129102394557.70357,150466019956.6989,285.7683616543207,2542.0285052937816,6514.891035808883,7493.134348584246,31631773805.975197,263.9797281424546,2221.806734750601,6427.361588246935,8.700984008213299,9.034552322099996,27.32549108612835,0.27767214048261496,28.75225636526959,0.10020087941745628,44.29546896399214,66.42434907735812,3.6691502151127886,1.7600310416190992,82.16507772929701,727174158665.5952,14.558190648931467,14.195644179776085,20.33924738485721,5.006413402331724,53.46161660070683,5.051642847608129,0.0,0.0,12.254242638736358,18.112710612365714,0.0,0.0,1977-Q1
LKA,1977,14295.688044693545,2829.0955307621507,629.6145069479621,5242.629739086902,5308.319749352974,4.768493051106779,2.1538904114951376,4064020867.479798,35746154975.6711,12838667967.577396,5.047743064449017,1694643409211.3875,129702282313.88383,148184298110.73682,293.6711352824317,2608.3222572135255,6323.246298147326,7623.780830911584,30893559289.129086,257.6231243421084,2213.1988132385222,6332.231048751394,8.90590977929568,8.901292395619585,27.520635840731064,0.2778158833577834,28.315129001757057,0.10183132823649016,44.57534763917426,65.85685386818874,3.6918897076649513,1.8081439717148287,81.02466595087714,715372500001.1514,14.5812767815647,14.11063669504236,20.53199218082926,5.021225390440363,52.525572264700614,5.1554318311403815,0.0,0.0,12.26860240306962,18.064986835332196,0.0,0.0,1977-Q2
LKA,1977,14103.80032469217,2869.9153390034135,634.9124388550481,5199.966907690645,5299.856729268147,4.686365951485049,2.1070682498352022,4030409733.936878,36358062199.59303,12690704231.458843,5.105545173027813,1728822119478.791,127530200129.87679,148812048495.0389,290.65395892874903,2523.300086942559,6431.613190069287,7462.24006509184,30972217405.21449,262.5021548283056,2167.943608082119,6263.256283755829,8.69922871291505,8.857777136867577,26.99403201389924,0.2761307226207223,29.04603080491581,0.10139536609589944,45.63691363203942,67.58461079878644,3.637093189423989,1.791757988040215,81.76314051178218,711365179182.9166,14.8177238944501,14.358533389620591,20.612819806730958,5.008107536903965,52.022482093573075,5.167678304792586,0.0,0.0,12.119866549967911,18.550285640850984,0.0,0.0,1977-Q3
LKA,1977,13953.84855729702,2883.8792158482815,638.0626200346154,5206.0905389409745,5313.357217919683,4.825143549688898,2.1049303322864823,4075876781.2118335,36849822234.69762,12907133090.123348,5.137536569221382,1717920653295.356,127630332707.38646,148827356280.14484,289.90713026464476,2601.532143234839,6350.101805879603,7517.020210628305,31849273617.406136,259.2498942167749,2234.7365196167348,6368.014917980079,8.894209410532858,8.947177375263752,27.266930446443183,0.27079434558242577,28.745620360386926,0.10044485372249692,45.6385870061762,66.751625001625,3.7294681553584583,1.767839631996043,80.68316274240003,708890108181.5588,14.523823391547841,14.027417512123648,20.13950596831973,5.064712085449072,52.1248505466761,5.119487837027488,0.0,0.0,12.251507978589153,18.772331542736424,0.0,0.0,1977-Q4
LKA,1978,14532.648203052264,2944.730959384493,660.0691306330036,5274.8089678470415,5481.303651410179,5.947443513425864,2.3328164536512332,2780577781.630709,41830873316.79512,13431839772.880207,5.743400498493962,1850383174364.6748,125644537188.26451,151060621083.4101,189.32563182545363,3016.5746935618195,6509.532749779577,7720.541444553271,38657563225.75183,244.2354889685922,2658.69474211681,6403.709610583801,15.778424399618856,15.59984627451335,26.794814040673597,0.2748105659412108,29.34290404070042,0.10136975458004363,41.57892197619974,66.41602431549578,3.7981493178616845,1.811830340646584,80.31448630687731,723593318552.287,11.092358283464609,-33.95564239428855,17.14548750880618,5.583125428096338,10.706422964775314,5.761858421895826,0.0,0.0,-34.447420614102136,15.33306664566931,0.0,0.0,1978-Q1
